,BRAC University,,,,,,,,
,Consultation Hour Planner,,,,,,,,
,,Faculty:,Dr. Muhammad Nur Yanhaona,,Initial,MNY,,,
,,Programme:,CSE,,Semester:,Summer 2026,,,
,,Email:,nur.yanhaona@bracu.ac.bd,,Room:,4G06,,,
,,,,,,,,,
,8:00 AM,9:30 AM,11:00 AM,12:30 PM,2:00 PM,3:30 PM,5:00 PM,6:00 PM,7:30 PM
Saturday,,,,,"CSE799B-01
09A-03C","CSE799B-01
09A-03C",,,
Sunday,,,"CSE420-23
10A-04C","CSE370-01
10A-04C",,,,,
Monday,,,,,,,,,
Tuesday,,,"CSE420-23
10A-04C","CSE370-01
10A-04C",,,,,
Wednesday,,,,,,,,,
Thursday,,,,,,,,,
Friday,,,,,,,,,
**Each slot is of 1 hour 20 minutes,,,,,,,,,
**You can edit this footnote,,,,,,,,,
