,BRAC University,,,,,,,,
,Consultation Hour Planner,,,,,,,,
,,Faculty:,Rakib Kibria,,Initial,RKBR,,,
,,Programme:,CSE,,Semester:,Summer 2026,,,
,,Email:,rakib.kibria@bracu.ac.bd,,Seat:,4P175,,,
,,,,,,,,,
,8:00 AM,9:30 AM,11:00 AM,12:30 PM,2:00 PM,3:30 PM,5:00 PM,6:00 PM,7:30 PM
Saturday,Consultation,"CSE420-17
09A-06C","CSE420-18
09A-06C",,"CSE420-16 (LAB)
RKBR,NLAM
12F-32L,CSE420-23 (LAB)
RKBR,NLAM
12F-32L","CSE420-16 (LAB)
RKBR,NLAM
12F-32L,CSE420-23 (LAB)
RKBR,NLAM
12F-32L",,,
Sunday,,,,,,,,,
Monday,,,,,,,,,
Tuesday,Consultation,Consultation,"CSE420-11 (LAB)
RKBR,RFR
12F-32L,CSE420-12 (LAB)
RKBR,RFR
12F-32L","CSE420-11 (LAB)
RKBR,RFR
12F-32L,CSE420-12 (LAB)
RKBR,RFR
12F-32L","CSE420-25 (LAB)
RKBR,NLAM
12F-32L,CSE420-26 (LAB)
RKBR,NLAM
12F-32L","CSE420-25 (LAB)
RKBR,NLAM
12F-32L,CSE420-26 (LAB)
RKBR,NLAM
12F-32L",,,
Wednesday,"CSE421-10 (LAB)
RKBR,CSSN
12D-26L,CSE421-11 (LAB)
RKBR,CSSN
12D-26L","CSE421-10 (LAB)
RKBR,CSSN
12D-26L,CSE421-11 (LAB)
RKBR,CSSN
12D-26L",,,"CSE420-01 (LAB)
RKBR,AKHD
12F-31L,CSE420-02 (LAB)
RKBR,AKHD
12F-31L","CSE420-01 (LAB)
RKBR,AKHD
12F-31L,CSE420-02 (LAB)
RKBR,AKHD
12F-31L",,,
Thursday,Consultation,"CSE420-17
09A-06C","CSE420-18
09A-06C",,"CSE420-07 (LAB)
RKBR,SMDS
09E-22L,CSE420-09 (LAB)
RKBR,SMDS
09E-22L","CSE420-07 (LAB)
RKBR,SMDS
09E-22L,CSE420-09 (LAB)
RKBR,SMDS
09E-22L",,,
Friday,,,,,,,,,
**Each slot is of 1 hour 20 minutes,,,,,,,,,
**You can edit this footnote,,,,,,,,,
