,BRAC University,,,,,,,,
,Consultation Hour Planner,,,,,,,,
,,Faculty:,Prothito Shovon Majumder,,Initial,PSMD,,,
,,Programme:,CSE,,Semester:,Fall 2025,,,
,,Email:,prothito.shovon@bracu.ac.bd,,Seat:,4M115,,,
,,,,,,,,,
,8:00 AM,9:30 AM,11:00 AM,12:30 PM,2:00 PM,3:30 PM,5:00 PM,6:00 PM,7:30 PM
Saturday,,,,,,,,,
Sunday,,,"CSE230-03
09B-12C","CSE230-15
09B-12C",Consultation,,,,
Monday,,,Consultation,"CSE221-16
10A-10C","CSE221-15
10A-10C",,,,
Tuesday,,,"CSE230-03
09B-12C","CSE230-15
09B-12C",Consultation,,,,
Wednesday,,,Consultation,"CSE221-16
10A-10C","CSE221-15
10A-10C",,,,
Thursday,,,,,,,,,
Friday,,,,,,,,,
**Each slot is of 1 hour 20 minutes,,,,,,,,,
**Please send me an email or a DM on Discord/Slack the previous day if you want to meet for consultation. It helps me to plan ahead.,,,,,,,,,
