,BRAC University,,,,,,,,
,Consultation Hour Planner,,,,,,,,
,,Faculty:,Dr. Rifat Shahriyar,,Initial,RSYR,,,
,,Programme:,CSE,,Semester:,Fall 2025,,,
,,Email:,ext.rifat.shahriyar@bracu.ac.bd,,Room:,4G15,,,
,,,,,,,,,
,8:00 AM,9:30 AM,11:00 AM,12:30 PM,2:00 PM,3:30 PM,5:00 PM,6:00 PM,7:30 PM
Saturday,,,"CSE110-15
09A-06C","CSE110-24
09A-06C",,,,,
Sunday,,,,,,,,,
Monday,,,,,,,,,
Tuesday,,,,,,,,,
Wednesday,,,,,,,,,
Thursday,,,"CSE110-15
09A-06C","CSE110-24
09A-06C",,,,,
Friday,,,,,,,,,
**Each slot is of 1 hour 20 minutes,,,,,,,,,
**You can edit this footnote,,,,,,,,,
