,BRAC University,,,,,,,,
,Consultation Hour Planner,,,,,,,,
,,Faculty:,Mr. Md. Shamim Mia,,Initial,MSMA,,,
,,Programme:,CSE,,Semester:,Spring 2026,,,
,,Email:,shamim.mia@bracu.ac.bd,,Seat:,4M110,,,
,,,,,,,,,
,8:00 AM,9:30 AM,11:00 AM,12:30 PM,2:00 PM,3:30 PM,5:00 PM,6:00 PM,7:30 PM
Saturday,,,,,,,,,
Sunday,,"CSE260-04A
07D-20C,CSE260-04B
07D-20C",Consultation,Consultation,"CSE421-21 (LAB)
SRJ,MSMA
10E-27L,CSE421-22 (LAB)
SRJ,MSMA
10E-27L","CSE421-21 (LAB)
SRJ,MSMA
10E-27L,CSE421-22 (LAB)
SRJ,MSMA
10E-27L",,,
Monday,"CSE421-20 (LAB)
MSMA,WBH
09F-25L,CSE421-23 (LAB)
MSMA,WBH
09F-25L","CSE421-20 (LAB)
MSMA,WBH
09F-25L,CSE421-23 (LAB)
MSMA,WBH
09F-25L","CSE421-14
07H-27C","CSE421-15
07H-27C",Consultation,"CSE421-16
07H-27C",,,
Tuesday,,"CSE260-04A
07D-20C,CSE260-04B
07D-20C",Consultation,Consultation,"CSE421-13 (LAB)
SRJ,MSMA
09F-25L,CSE421-14 (LAB)
SRJ,MSMA
09F-25L","CSE421-13 (LAB)
SRJ,MSMA
09F-25L,CSE421-14 (LAB)
SRJ,MSMA
09F-25L",,,
Wednesday,,,"CSE421-14
07H-27C","CSE421-15
07H-27C",Consultation,"CSE421-16
07H-27C",,,
Thursday,,,,,,,,,
Friday,,,,,,,,,
**Each slot is of 1 hour 20 minutes,,,,,,,,,
**Lunch & Prayer Break: 1:30 PM to 2:30 PM. Email me before coming to consultation.,,,,,,,,,
