,BRAC University,,,,,,,,
,Consultation Hour Planner,,,,,,,,
,,Faculty:,Md. Rasel Mia,,Initial,RAS,,,
,,Programme:,CSE,,Semester:,Spring 2026,,,
,,Email:,rasel.mia@bracu.ac.bd,,Seat:,4N149,,,
,,,,,,,,,
,8:00 AM,9:30 AM,11:00 AM,12:30 PM,2:00 PM,3:30 PM,5:00 PM,6:00 PM,7:30 PM
Saturday,,,,,,,,,
Sunday,,,,,,,,,
Monday,"CSE250-03A (LAB)
NFS,RAS
12B-20L","CSE250-03A (LAB)
NFS,RAS
12B-20L",Consultation,"CSE460-07
10B-17C","CSE460-08
09A-01C",,,,
Tuesday,,,"CSE460-06 (LAB)
RAS,MTOT
09E-21L","CSE460-06 (LAB)
RAS,MTOT
09E-21L","CSE460-11 (LAB)
THL,RAS
09E-21L","CSE460-11 (LAB)
THL,RAS
09E-21L",,,
Wednesday,"CSE460-10 (LAB)
SDU,RAS
09E-22L","CSE460-10 (LAB)
SDU,RAS
09E-22L",Consultation,,"CSE460-08
09A-01C",Consultation,,,
Thursday,"CSE251-02A (LAB)
NUR,RAS
FT10-01L","CSE251-02A (LAB)
NUR,RAS
FT10-01L","CSE460-07 (LAB)
RAS,ARPD
09E-21L","CSE460-07 (LAB)
RAS,ARPD
09E-21L",Consultation,,,,
Friday,,,,,,,,,
**Each slot is of 1 hour 20 minutes,,,,,,,,,
**You can edit this footnote,,,,,,,,,
