,BRAC University,,,,,,,,
,Consultation Hour Planner,,,,,,,,
,,Faculty:,Pratick Roy Chowdhuruy,,Initial,PRC,,,
,,Programme:,CSE,,Semester:,Spring 2026,,,
,,Email:,ext.pratick.roy@bracu.ac.bd,,Seat:,4P,,,
,,,,,,,,,
,8:00 AM,9:30 AM,11:00 AM,12:30 PM,2:00 PM,3:30 PM,5:00 PM,6:00 PM,7:30 PM
Saturday,,Consultation by appointment,"CSE461-08 (LAB)
UTKR,PRC
10G-32L","CSE461-08 (LAB)
UTKR,PRC
10G-32L","CSE360-05 (LAB)
IRZ,PRC
10G-33L,CSE360-08 (LAB)
IRZ,PRC
10G-33L","CSE360-05 (LAB)
IRZ,PRC
10G-33L,CSE360-08 (LAB)
IRZ,PRC
10G-33L",,,
Sunday,,,,,,,,,
Monday,,,"CSE461-05 (LAB)
KHR,PRC
10G-32L","CSE461-05 (LAB)
KHR,PRC
10G-32L","CSE360-03 (LAB)
RDW,PRC
10G-33L,CSE360-07 (LAB)
RDW,PRC
10G-33L","CSE360-03 (LAB)
RDW,PRC
10G-33L,CSE360-07 (LAB)
RDW,PRC
10G-33L",,,
Tuesday,,,Consultation by appointment,Consultation by appointment,"CSE360-04 (LAB)
PRC,SMYA
10G-33L,CSE360-06 (LAB)
PRC,SMYA
10G-33L","CSE360-04 (LAB)
PRC,SMYA
10G-33L,CSE360-06 (LAB)
PRC,SMYA
10G-33L",,,
Wednesday,"CSE260-03B (LAB)
PRC,NMP
FT11-01L","CSE260-03B (LAB)
PRC,NMP
FT11-01L",Consultation by appointment,Consultation by appointment,"CSE461-01 (LAB)
PRC,RFF
10G-32L","CSE461-01 (LAB)
PRC,RFF
10G-32L",,,
Thursday,,,,,,,,,
Friday,,,,,,,,,
**Each slot is of 1 hour 20 minutes,,,,,,,,,
**You can edit this footnote,,,,,,,,,
